Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,source_file,Date,Unnamed: 9,Unnamed: 10
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
,NUCLEAR,,,,,,,,dgr17-2022-03-29.xls,2022-03-29,,
,NUCLEAR,6780,108.83999999999997,121.21000000000001,3064.7799999999997,4114.94,42802.78,46775.49999999999,dgr17-2022-03-29.xls,2022-03-29,,
,HYDRO,,,,,,,,dgr17-2022-03-29.xls,2022-03-29,,
,HYDRO,46542.520000000004,298.69999999999993,372.12000000000023,8662.300000000003,9816.37,148945.30000000002,150926.52000000016,dgr17-2022-03-29.xls,2022-03-29,,
,BHUTAN IMP.,0,10.68,8.65,309.71999999999997,149.68,8214.719999999994,7460.299999999999,dgr17-2022-03-29.xls,2022-03-29,,
,Total,288741.238,3711.570000000002,4166.229999999999,106972.16999999994,115366.17999999993,1348549.1700000016,1312413,dgr17-2022-03-29.xls,2022-03-29,,
,,,,,,,,,dgr17-2022-03-29.xls,2022-03-29,,
,https://npp.gov.in   2022/03/31 15:09:38,,,,,,,PAGE 1,dgr17-2022-03-29.xls,2022-03-29,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-03-30.xls,2022-03-30,,
,,,,,,,,,dgr17-2022-03-30.xls,2022-03-30,,
,,Category Wise- Fuel Wise Generation. 30-Mar-2022,,,,,,,dgr17-2022-03-30.xls,2022-03-30,,
,Particulars,Monitored Capacity (MW) As ON 30-Mar-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-03-30.xls,2022-03-30,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-03-30.xls,2022-03-30,,
,1,2,3,4,5,6,7,8,dgr17-2022-03-30.xls,2022-03-30,,
,THERMAL,,,,,,,,dgr17-2022-03-30.xls,2022-03-30,,
,COAL,204079.5,3053.400000000002,3507.3700000000003,91170.17,99509.26000000004,1068959.17,1037872.8899999992,dgr17-2022-03-30.xls,2022-03-30,,
,LIGNITE,6620,107.23000000000006,113.31,3163.5399999999995,3074.1800000000003,35892.54,36933.4,dgr17-2022-03-30.xls,2022-03-30,,
,NATURAL GAS,23912.928999999996,132.29999999999998,96.82,3882.409999999999,2408.8099999999986,46868.40999999998,36047.33000000001,dgr17-2022-03-30.xls,2022-03-30,,
,DIESEL,509.70899999999995,0.39,0.36,11.700000000000003,10.799999999999999,149.6999999999996,114.92,dgr17-2022-03-30.xls,2022-03-30,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-03-30.xls,2022-03-30,,
,NAPTHA,701.58,0.03,0,0.9000000000000006,0,9.89999999999998,0,dgr17-2022-03-30.xls,2022-03-30,,
,Total THERMAL,236078.718,3293.350000000002,3717.8600000000006,98228.71999999999,105003.05000000003,1151879.7199999997,1110968.539999999,dgr17-2022-03-30.xls,2022-03-30,,
,NUCLEAR,,,,,,,,dgr17-2022-03-30.xls,2022-03-30,,
,NUCLEAR,6780,108.83999999999999,121.14999999999999,3173.62,4236.09,42911.619999999995,46896.649999999994,dgr17-2022-03-30.xls,2022-03-30,,
,HYDRO,,,,,,,,dgr17-2022-03-30.xls,2022-03-30,,
,HYDRO,46542.520000000004,298.69999999999993,381.7799999999998,8961.000000000005,10198.149999999985,149244.0000000001,151308.30000000002,dgr17-2022-03-30.xls,2022-03-30,,
,BHUTAN IMP.,0,10.68,11.32,320.4,161,8225.399999999994,7471.62,dgr17-2022-03-30.xls,2022-03-30,,
,Total,289401.238,3711.570000000002,4232.110000000001,110683.73999999998,119598.29000000001,1352260.7399999998,1316645.1099999992,dgr17-2022-03-30.xls,2022-03-30,,
,,,,,,,,,dgr17-2022-03-30.xls,2022-03-30,,
,https://npp.gov.in   2022/04/01 14:08:08,,,,,,,PAGE 1,dgr17-2022-03-30.xls,2022-03-30,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-03-31.xls,2022-03-31,,
,,,,,,,,,dgr17-2022-03-31.xls,2022-03-31,,
,,Category Wise- Fuel Wise Generation. 31-Mar-2022,,,,,,,dgr17-2022-03-31.xls,2022-03-31,,
,Particulars,Monitored Capacity (MW) As ON 31-Mar-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-03-31.xls,2022-03-31,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-03-31.xls,2022-03-31,,
,1,2,3,4,5,6,7,8,dgr17-2022-03-31.xls,2022-03-31,,
,THERMAL,,,,,,,,dgr17-2022-03-31.xls,2022-03-31,,
,COAL,204079.5,3079.4000000000015,3521.0400000000004,94251,103030.30000000002,1072040,1041393.9299999999,dgr17-2022-03-31.xls,2022-03-31,,
,LIGNITE,6620,107.23000000000006,117.99999999999997,3271,3192.1800000000003,36000,37051.399999999994,dgr17-2022-03-31.xls,2022-03-31,,
,NATURAL GAS,23912.928999999996,133.06,96.29,4014,2505.0999999999995,47000,36143.62,dgr17-2022-03-31.xls,2022-03-31,,
,DIESEL,509.70899999999995,0.39,0.36,12,11.159999999999998,150,115.28,dgr17-2022-03-31.xls,2022-03-31,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-03-31.xls,2022-03-31,,
,NAPTHA,701.58,0.03,0,1,0,10,0,dgr17-2022-03-31.xls,2022-03-31,,
,Total THERMAL,236078.718,3320.1100000000015,3735.6900000000005,101549,108738.74000000002,1155200,1114704.23,dgr17-2022-03-31.xls,2022-03-31,,
,NUCLEAR,,,,,,,,dgr17-2022-03-31.xls,2022-03-31,,
,NUCLEAR,6780,108.83999999999999,122.05000000000001,3282,4358.139999999999,43020,47018.7,dgr17-2022-03-31.xls,2022-03-31,,
,HYDRO,,,,,,,,dgr17-2022-03-31.xls,2022-03-31,,
,HYDRO,46542.520000000004,298.69999999999993,386.91999999999985,9261,10585.069999999996,149544,151695.22000000003,dgr17-2022-03-31.xls,2022-03-31,,
,BHUTAN IMP.,0,10.68,12.27,331,173.26999999999998,8236,7483.89,dgr17-2022-03-31.xls,2022-03-31,,
,Total,289401.238,3738.3300000000013,4256.930000000001,114423,123855.22000000002,1356000,1320902.0399999998,dgr17-2022-03-31.xls,2022-03-31,,
,,,,,,,,,dgr17-2022-03-31.xls,2022-03-31,,
,https://npp.gov.in   2022/04/01 15:37:07,,,,,,,PAGE 1,dgr17-2022-03-31.xls,2022-03-31,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-01.xls,2022-04-01,,
,,,,,,,,,dgr17-2022-04-01.xls,2022-04-01,,
,,Category Wise- Fuel Wise Generation. 01-Apr-2022,,,,,,,dgr17-2022-04-01.xls,2022-04-01,,
,Particulars,Monitored Capacity (MW) As ON 01-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-01.xls,2022-04-01,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-01.xls,2022-04-01,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-01.xls,2022-04-01,,
,THERMAL,,,,,,,,dgr17-2022-04-01.xls,2022-04-01,,
,COAL,204079.5,3451.6799999999976,3548.499999999998,3451.6799999999976,3548.499999999998,3451.6799999999976,3548.499999999998,dgr17-2022-04-01.xls,2022-04-01,,
,LIGNITE,6620,105.81,117.89999999999996,105.81,117.89999999999996,105.81,117.89999999999996,dgr17-2022-04-01.xls,2022-04-01,,
,NATURAL GAS,23912.928999999993,110.52999999999996,96.47999999999998,110.52999999999996,96.47999999999998,110.52999999999996,96.47999999999998,dgr17-2022-04-01.xls,2022-04-01,,
,DIESEL,509.70900000000006,0.4,0.36,0.4,0.36,0.4,0.36,dgr17-2022-04-01.xls,2022-04-01,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-01.xls,2022-04-01,,
,NAPTHA,701.5799999999999,0,0,0,0,0,0,dgr17-2022-04-01.xls,2022-04-01,,
,Total THERMAL,236078.718,3668.4199999999973,3763.2399999999984,3668.4199999999973,3763.2399999999984,3668.4199999999973,3763.2399999999984,dgr17-2022-04-01.xls,2022-04-01,,
,NUCLEAR,,,,,,,,dgr17-2022-04-01.xls,2022-04-01,,
,NUCLEAR,6780,108.99,123.07000000000002,108.99,123.07000000000002,108.99,123.07000000000002,dgr17-2022-04-01.xls,2022-04-01,,
,HYDRO,,,,,,,,dgr17-2022-04-01.xls,2022-04-01,,
,HYDRO,46542.51999999999,326.81000000000006,364.68,326.81000000000006,364.68,326.81000000000006,364.68,dgr17-2022-04-01.xls,2022-04-01,,
,BHUTAN IMP.,0,18.96,15.78,18.96,15.78,18.96,15.78,dgr17-2022-04-01.xls,2022-04-01,,
,Total,289401.238,4123.179999999998,4266.769999999999,4123.179999999998,4266.769999999999,4123.179999999998,4266.769999999999,dgr17-2022-04-01.xls,2022-04-01,,
,,,,,,,,,dgr17-2022-04-01.xls,2022-04-01,,
,https://npp.gov.in   2022/04/12 15:08:12,,,,,,,PAGE 1,dgr17-2022-04-01.xls,2022-04-01,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-02.xls,2022-04-02,,
,,,,,,,,,dgr17-2022-04-02.xls,2022-04-02,,
,,Category Wise- Fuel Wise Generation. 02-Apr-2022,,,,,,,dgr17-2022-04-02.xls,2022-04-02,,
,Particulars,Monitored Capacity (MW) As ON 02-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-02.xls,2022-04-02,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-02.xls,2022-04-02,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-02.xls,2022-04-02,,
,THERMAL,,,,,,,,dgr17-2022-04-02.xls,2022-04-02,,
,COAL,204079.5,3451.6799999999976,3517.6899999999982,6903.359999999995,7066.190000000001,6903.359999999995,7066.190000000001,dgr17-2022-04-02.xls,2022-04-02,,
,LIGNITE,6620,105.81,118.32,211.62,236.22000000000003,211.62,236.22000000000003,dgr17-2022-04-02.xls,2022-04-02,,
,NATURAL GAS,23912.92899999999,110.52999999999994,96.38000000000005,221.0599999999999,192.85999999999999,221.0599999999999,192.85999999999999,dgr17-2022-04-02.xls,2022-04-02,,
,DIESEL,509.70900000000006,0.4,0.36,0.8,0.72,0.8,0.72,dgr17-2022-04-02.xls,2022-04-02,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-02.xls,2022-04-02,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-02.xls,2022-04-02,,
,Total THERMAL,236078.718,3668.4199999999973,3732.7499999999986,7336.839999999995,7495.990000000002,7336.839999999995,7495.990000000002,dgr17-2022-04-02.xls,2022-04-02,,
,NUCLEAR,,,,,,,,dgr17-2022-04-02.xls,2022-04-02,,
,NUCLEAR,6780,108.99,122.74000000000001,217.98,245.81000000000003,217.98,245.81000000000003,dgr17-2022-04-02.xls,2022-04-02,,
,HYDRO,,,,,,,,dgr17-2022-04-02.xls,2022-04-02,,
,HYDRO,46662.51999999999,326.81000000000006,354.61999999999995,653.6200000000001,719.3000000000002,653.6200000000001,719.3000000000002,dgr17-2022-04-02.xls,2022-04-02,,
,BHUTAN IMP.,0,18.96,14.010000000000002,37.92,29.790000000000003,37.92,29.790000000000003,dgr17-2022-04-02.xls,2022-04-02,,
,Total,289521.238,4123.179999999998,4224.119999999999,8246.359999999995,8490.890000000003,8246.359999999995,8490.890000000003,dgr17-2022-04-02.xls,2022-04-02,,
,,,,,,,,,dgr17-2022-04-02.xls,2022-04-02,,
,https://npp.gov.in   2022/04/12 15:21:04,,,,,,,PAGE 1,dgr17-2022-04-02.xls,2022-04-02,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-03.xls,2022-04-03,,
,,,,,,,,,dgr17-2022-04-03.xls,2022-04-03,,
,,Category Wise- Fuel Wise Generation. 03-Apr-2022,,,,,,,dgr17-2022-04-03.xls,2022-04-03,,
,Particulars,Monitored Capacity (MW) As ON 03-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-03.xls,2022-04-03,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-03.xls,2022-04-03,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-03.xls,2022-04-03,,
,THERMAL,,,,,,,,dgr17-2022-04-03.xls,2022-04-03,,
,COAL,204079.5,3451.6799999999976,3404.5600000000004,10355.040000000003,10470.749999999987,10355.040000000003,10470.749999999987,dgr17-2022-04-03.xls,2022-04-03,,
,LIGNITE,6620,105.81,116.11000000000003,317.43,352.33,317.43,352.33,dgr17-2022-04-03.xls,2022-04-03,,
,NATURAL GAS,23912.92899999999,108.64999999999995,90.04,330.17,282.9,330.17,282.9,dgr17-2022-04-03.xls,2022-04-03,,
,DIESEL,509.70900000000006,0.4,0.36,1.2000000000000002,1.08,1.2000000000000002,1.08,dgr17-2022-04-03.xls,2022-04-03,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-03.xls,2022-04-03,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-03.xls,2022-04-03,,
,Total THERMAL,236078.718,3666.5399999999977,3611.0700000000006,11003.840000000004,11107.059999999987,11003.840000000004,11107.059999999987,dgr17-2022-04-03.xls,2022-04-03,,
,NUCLEAR,,,,,,,,dgr17-2022-04-03.xls,2022-04-03,,
,NUCLEAR,6780,108.99,122.75,326.97,368.55999999999995,326.97,368.55999999999995,dgr17-2022-04-03.xls,2022-04-03,,
,HYDRO,,,,,,,,dgr17-2022-04-03.xls,2022-04-03,,
,HYDRO,46722.51999999999,326.81000000000006,366.09000000000015,980.4300000000004,1085.3899999999999,980.4300000000004,1085.3899999999999,dgr17-2022-04-03.xls,2022-04-03,,
,BHUTAN IMP.,0,18.96,17.83,56.879999999999995,47.620000000000005,56.879999999999995,47.620000000000005,dgr17-2022-04-03.xls,2022-04-03,,
,Total,289581.238,4121.299999999997,4117.740000000001,12368.120000000003,12608.629999999986,12368.120000000003,12608.629999999986,dgr17-2022-04-03.xls,2022-04-03,,
,,,,,,,,,dgr17-2022-04-03.xls,2022-04-03,,
,https://npp.gov.in   2022/04/12 15:45:29,,,,,,,PAGE 1,dgr17-2022-04-03.xls,2022-04-03,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-04.xls,2022-04-04,,
,,,,,,,,,dgr17-2022-04-04.xls,2022-04-04,,
,,Category Wise- Fuel Wise Generation. 04-Apr-2022,,,,,,,dgr17-2022-04-04.xls,2022-04-04,,
,Particulars,Monitored Capacity (MW) As ON 04-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-04.xls,2022-04-04,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-04.xls,2022-04-04,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-04.xls,2022-04-04,,
,THERMAL,,,,,,,,dgr17-2022-04-04.xls,2022-04-04,,
,COAL,204079.5,3451.6799999999976,3526.040000000001,13806.71999999999,13996.789999999994,13806.71999999999,13996.789999999994,dgr17-2022-04-04.xls,2022-04-04,,
,LIGNITE,6620,105.81,115.42999999999999,423.24,467.76,423.24,467.76,dgr17-2022-04-04.xls,2022-04-04,,
,NATURAL GAS,23912.92899999999,110.36999999999993,90.17999999999998,440.5399999999998,373.08000000000015,440.5399999999998,373.08000000000015,dgr17-2022-04-04.xls,2022-04-04,,
,DIESEL,509.70900000000006,0.4,0.36,1.6,1.44,1.6,1.44,dgr17-2022-04-04.xls,2022-04-04,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-04.xls,2022-04-04,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-04.xls,2022-04-04,,
,Total THERMAL,236078.718,3668.2599999999975,3732.0100000000007,14672.09999999999,14839.069999999994,14672.09999999999,14839.069999999994,dgr17-2022-04-04.xls,2022-04-04,,
,NUCLEAR,,,,,,,,dgr17-2022-04-04.xls,2022-04-04,,
,NUCLEAR,6780,108.99,121.5,435.96,490.06,435.96,490.06,dgr17-2022-04-04.xls,2022-04-04,,
,HYDRO,,,,,,,,dgr17-2022-04-04.xls,2022-04-04,,
,HYDRO,46722.51999999999,326.81000000000006,411.3600000000002,1307.2400000000002,1496.749999999999,1307.2400000000002,1496.749999999999,dgr17-2022-04-04.xls,2022-04-04,,
,BHUTAN IMP.,0,18.96,28.32,75.84,75.94,75.84,75.94,dgr17-2022-04-04.xls,2022-04-04,,
,Total,289581.238,4123.019999999998,4293.1900000000005,16491.13999999999,16901.819999999992,16491.13999999999,16901.819999999992,dgr17-2022-04-04.xls,2022-04-04,,
,,,,,,,,,dgr17-2022-04-04.xls,2022-04-04,,
,https://npp.gov.in   2022/04/12 15:52:51,,,,,,,PAGE 1,dgr17-2022-04-04.xls,2022-04-04,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-05.xls,2022-04-05,,
,,,,,,,,,dgr17-2022-04-05.xls,2022-04-05,,
,,Category Wise- Fuel Wise Generation. 05-Apr-2022,,,,,,,dgr17-2022-04-05.xls,2022-04-05,,
,Particulars,Monitored Capacity (MW) As ON 05-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-05.xls,2022-04-05,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-05.xls,2022-04-05,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-05.xls,2022-04-05,,
,THERMAL,,,,,,,,dgr17-2022-04-05.xls,2022-04-05,,
,COAL,204079.5,3454.6799999999976,3549.1000000000017,17261.4,17545.890000000007,17261.4,17545.890000000007,dgr17-2022-04-05.xls,2022-04-05,,
,LIGNITE,6620,105.81,118.47,529.0500000000001,586.23,529.0500000000001,586.23,dgr17-2022-04-05.xls,2022-04-05,,
,NATURAL GAS,23912.92899999999,112.71999999999993,90.69999999999999,553.26,463.7799999999998,553.26,463.7799999999998,dgr17-2022-04-05.xls,2022-04-05,,
,DIESEL,509.70900000000006,0.4,0.36,2,1.7999999999999998,2,1.7999999999999998,dgr17-2022-04-05.xls,2022-04-05,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-05.xls,2022-04-05,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-05.xls,2022-04-05,,
,Total THERMAL,236078.718,3673.6099999999974,3758.6300000000015,18345.71,18597.700000000004,18345.71,18597.700000000004,dgr17-2022-04-05.xls,2022-04-05,,
,NUCLEAR,,,,,,,,dgr17-2022-04-05.xls,2022-04-05,,
,NUCLEAR,6780,108.99,120.46000000000001,544.9499999999999,610.5200000000001,544.9499999999999,610.5200000000001,dgr17-2022-04-05.xls,2022-04-05,,
,HYDRO,,,,,,,,dgr17-2022-04-05.xls,2022-04-05,,
,HYDRO,46722.51999999999,326.81000000000006,434.16999999999996,1634.0500000000002,1930.9199999999994,1634.0500000000002,1930.9199999999994,dgr17-2022-04-05.xls,2022-04-05,,
,BHUTAN IMP.,0,18.96,18.7,94.8,94.64,94.8,94.64,dgr17-2022-04-05.xls,2022-04-05,,
,Total,289581.238,4128.369999999997,4331.960000000001,20619.51,21233.780000000002,20619.51,21233.780000000002,dgr17-2022-04-05.xls,2022-04-05,,
,,,,,,,,,dgr17-2022-04-05.xls,2022-04-05,,
,https://npp.gov.in   2022/04/12 15:55:26,,,,,,,PAGE 1,dgr17-2022-04-05.xls,2022-04-05,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-06.xls,2022-04-06,,
,,,,,,,,,dgr17-2022-04-06.xls,2022-04-06,,
,,Category Wise- Fuel Wise Generation. 06-Apr-2022,,,,,,,dgr17-2022-04-06.xls,2022-04-06,,
,Particulars,Monitored Capacity (MW) As ON 06-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-06.xls,2022-04-06,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-06.xls,2022-04-06,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-06.xls,2022-04-06,,
,THERMAL,,,,,,,,dgr17-2022-04-06.xls,2022-04-06,,
,COAL,204079.5,3454.6799999999976,3499.6400000000017,20716.08000000001,21045.52999999998,20716.08000000001,21045.52999999998,dgr17-2022-04-06.xls,2022-04-06,,
,LIGNITE,6620,105.81,118.07000000000001,634.86,704.3,634.86,704.3,dgr17-2022-04-06.xls,2022-04-06,,
,NATURAL GAS,23912.92899999999,113.19999999999995,97.58,666.46,561.36,666.46,561.36,dgr17-2022-04-06.xls,2022-04-06,,
,DIESEL,509.70900000000006,0.4,0.36,2.4,2.1599999999999997,2.4,2.1599999999999997,dgr17-2022-04-06.xls,2022-04-06,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-06.xls,2022-04-06,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-06.xls,2022-04-06,,
,Total THERMAL,236078.718,3674.0899999999974,3715.650000000002,22019.80000000001,22313.34999999998,22019.80000000001,22313.34999999998,dgr17-2022-04-06.xls,2022-04-06,,
,NUCLEAR,,,,,,,,dgr17-2022-04-06.xls,2022-04-06,,
,NUCLEAR,6780,108.99,120.62,653.94,731.1400000000001,653.94,731.1400000000001,dgr17-2022-04-06.xls,2022-04-06,,
,HYDRO,,,,,,,,dgr17-2022-04-06.xls,2022-04-06,,
,HYDRO,46722.51999999999,326.81000000000006,426.82000000000016,1960.8600000000008,2357.7399999999984,1960.8600000000008,2357.7399999999984,dgr17-2022-04-06.xls,2022-04-06,,
,BHUTAN IMP.,0,18.96,14.18,113.76,108.82000000000001,113.76,108.82000000000001,dgr17-2022-04-06.xls,2022-04-06,,
,Total,289581.238,4128.849999999998,4277.270000000002,24748.360000000008,25511.049999999977,24748.360000000008,25511.049999999977,dgr17-2022-04-06.xls,2022-04-06,,
,,,,,,,,,dgr17-2022-04-06.xls,2022-04-06,,
,https://npp.gov.in   2022/04/12 16:02:24,,,,,,,PAGE 1,dgr17-2022-04-06.xls,2022-04-06,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-07.xls,2022-04-07,,
,,,,,,,,,dgr17-2022-04-07.xls,2022-04-07,,
,,Category Wise- Fuel Wise Generation. 07-Apr-2022,,,,,,,dgr17-2022-04-07.xls,2022-04-07,,
,Particulars,Monitored Capacity (MW) As ON 07-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-07.xls,2022-04-07,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-07.xls,2022-04-07,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-07.xls,2022-04-07,,
,THERMAL,,,,,,,,dgr17-2022-04-07.xls,2022-04-07,,
,COAL,204079.5,3457.0599999999977,3532.489999999997,24173.139999999992,24578.020000000008,24173.139999999992,24578.020000000008,dgr17-2022-04-07.xls,2022-04-07,,
,LIGNITE,6620,105.81,117.58,740.6700000000003,821.8799999999999,740.6700000000003,821.8799999999999,dgr17-2022-04-07.xls,2022-04-07,,
,NATURAL GAS,23912.92899999999,113.02999999999994,97.38999999999997,779.4899999999996,658.7499999999999,779.4899999999996,658.7499999999999,dgr17-2022-04-07.xls,2022-04-07,,
,DIESEL,509.70900000000006,0.4,0.36,2.8,2.5199999999999996,2.8,2.5199999999999996,dgr17-2022-04-07.xls,2022-04-07,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-07.xls,2022-04-07,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-07.xls,2022-04-07,,
,Total THERMAL,236078.718,3676.2999999999975,3747.819999999997,25696.09999999999,26061.17000000001,25696.09999999999,26061.17000000001,dgr17-2022-04-07.xls,2022-04-07,,
,NUCLEAR,,,,,,,,dgr17-2022-04-07.xls,2022-04-07,,
,NUCLEAR,6780,108.99,120.21000000000002,762.9299999999998,851.35,762.9299999999998,851.35,dgr17-2022-04-07.xls,2022-04-07,,
,HYDRO,,,,,,,,dgr17-2022-04-07.xls,2022-04-07,,
,HYDRO,46722.51999999999,326.81000000000006,434.7199999999998,2287.6700000000005,2792.460000000002,2287.6700000000005,2792.460000000002,dgr17-2022-04-07.xls,2022-04-07,,
,BHUTAN IMP.,0,18.96,15.790000000000001,132.72000000000003,124.60999999999999,132.72000000000003,124.60999999999999,dgr17-2022-04-07.xls,2022-04-07,,
,Total,289581.238,4131.059999999998,4318.539999999996,28879.419999999995,29829.59000000001,28879.419999999995,29829.59000000001,dgr17-2022-04-07.xls,2022-04-07,,
,,,,,,,,,dgr17-2022-04-07.xls,2022-04-07,,
,https://npp.gov.in   2022/04/12 16:08:46,,,,,,,PAGE 1,dgr17-2022-04-07.xls,2022-04-07,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,Subreport-17,dgr17-2022-04-08.xls,2022-04-08,,
,,,,,,,,,dgr17-2022-04-08.xls,2022-04-08,,
,,Category Wise- Fuel Wise Generation. 08-Apr-2022,,,,,,,dgr17-2022-04-08.xls,2022-04-08,,
,Particulars,Monitored Capacity (MW) As ON 08-Apr-2022,Today's,,During The Current month ,,During The Year April 1 to Till Date,,dgr17-2022-04-08.xls,2022-04-08,,
,,,Program (MU),Actual (MU),Program (MU),Actual (MU),Program (MU),Actual (MU),dgr17-2022-04-08.xls,2022-04-08,,
,1,2,3,4,5,6,7,8,dgr17-2022-04-08.xls,2022-04-08,,
,THERMAL,,,,,,,,dgr17-2022-04-08.xls,2022-04-08,,
,COAL,204079.5,3455.779999999998,3539.7000000000016,27628.919999999984,28117.71999999999,27628.919999999984,28117.71999999999,dgr17-2022-04-08.xls,2022-04-08,,
,LIGNITE,6620,105.81,115.58999999999999,846.48,937.4699999999999,846.48,937.4699999999999,dgr17-2022-04-08.xls,2022-04-08,,
,NATURAL GAS,23912.92899999999,112.50999999999993,97.70000000000002,891.9999999999994,756.4499999999999,891.9999999999994,756.4499999999999,dgr17-2022-04-08.xls,2022-04-08,,
,DIESEL,509.70900000000006,0.4,0.36,3.1999999999999997,2.8799999999999994,3.1999999999999997,2.8799999999999994,dgr17-2022-04-08.xls,2022-04-08,,
,HIGH SPEED DIESEL,255,0,0,0,0,0,0,dgr17-2022-04-08.xls,2022-04-08,,
,NAPTHA,701.58,0,0,0,0,0,0,dgr17-2022-04-08.xls,2022-04-08,,
