Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,source_file,Date,Unnamed: 15,Unnamed: 16,Unnamed: 17
,,"      CENTRAL ELECTRICITY AUTHORITY 
, Hydro,46512.22,3485.95,,2649.65,1793.2,5010.9,9453.75,20.33,37058.47,28090.24,27809.337600000003,75.04178558909746,59.78931472202359,dgr16-2022-01-26.xls,2022-01-26,,,
,Total  HYDRO,46512.22,3485.95,,2649.65,1793.2,5010.9,9453.75,20.325303758883148,37058.47,28090.24,27809.337600000003,75.04178558909746,59.78931472202359,dgr16-2022-01-26.xls,2022-01-26,,,
,Total,288750.93799999997,21942.070000000003,6577,11388.75,43162.985,22299.579000000005,76851.314,26.615087220946105,211899.624,193192.72099999993,178168.08875999996,84.08136144687069,61.70303376122711,dgr16-2022-01-26.xls,2022-01-26,,,
,,,,,,,,,,,,,,,dgr16-2022-01-26.xls,2022-01-26,,,
,https://npp.gov.in   2022/01/28 15:32:43,,,,,,,,,,,,PAGE 1,,dgr16-2022-01-26.xls,2022-01-26,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-01-27.xls,2022-01-27,,,
,,,,,,,,,,,,,,,dgr16-2022-01-27.xls,2022-01-27,,,
,,Details Of Capacity (mw) Utilization For Power Generation  27-Jan-2022,,,,,,,,,,,,,dgr16-2022-01-27.xls,2022-01-27,,,
,Particulars,Monitored Capacity(MW) ( As on 27-Jan-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-01-27.xls,2022-01-27,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-01-27.xls,2022-01-27,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-01-27.xls,2022-01-27,,,
,Coal Lignite,210079.5,8473,6577,7034,32929,7085,47048,22.4,163031.5,158685.85299999997,144404.12623,88.57437135154862,68.73784744822792,dgr16-2022-01-27.xls,2022-01-27,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-01-27.xls,2022-01-27,,,
,Gas Liquid,24869.508999999995,9343.12,,555.1,6415.785000000001,10453.679000000002,17424.564000000002,70.06,7444.944999999992,3728.5400000000013,3653.9692000000014,49.07986828646827,14.692566708896432,dgr16-2022-01-27.xls,2022-01-27,,,
,Diesel,509.709,,,,,,,,509.709,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-01-27.xls,2022-01-27,,,
,Total  THERMAL,235458.718,17816.120000000003,6577,7589.1,39344.785,17538.679000000004,64472.564,27.381684801324706,170986.154,162460.44299999997,148103.22442999997,86.61708621740212,62.89986868526142,dgr16-2022-01-27.xls,2022-01-27,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-01-27.xls,2022-01-27,,,
, Nuclear,6780,640,,860,540,0,1400,20.65,5380,5739.6900000000005,5079.625650000001,94.41683364312269,74.92073230088498,dgr16-2022-01-27.xls,2022-01-27,,,
,Total  NUCLEAR,6780,640,,860,540,0,1400,20.64896755162242,5380,5739.6900000000005,5079.625650000001,94.41683364312269,74.92073230088498,dgr16-2022-01-27.xls,2022-01-27,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-01-27.xls,2022-01-27,,,
, Hydro,46512.22,3485.95,,2576.65,1903.2,5191.3,9671.150000000001,20.79,36841.07,28665.93999999999,28379.28059999999,77.03164050338384,61.0146765731672,dgr16-2022-01-27.xls,2022-01-27,,,
,Total  HYDRO,46512.22,3485.95,,2576.65,1903.2,5191.3,9671.150000000001,20.792707808829597,36841.07,28665.93999999999,28379.28059999999,77.03164050338384,61.0146765731672,dgr16-2022-01-27.xls,2022-01-27,,,
,Total,288750.93799999997,21942.070000000003,6577,11025.75,41787.985,22729.979000000003,75543.714,26.162240207164285,213207.22400000002,196866.07299999997,181562.13067999997,85.15758860028117,62.878455716046886,dgr16-2022-01-27.xls,2022-01-27,,,
,,,,,,,,,,,,,,,dgr16-2022-01-27.xls,2022-01-27,,,
,https://npp.gov.in   2022/01/28 16:53:55,,,,,,,,,,,,PAGE 1,,dgr16-2022-01-27.xls,2022-01-27,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-01-28.xls,2022-01-28,,,
,,,,,,,,,,,,,,,dgr16-2022-01-28.xls,2022-01-28,,,
,,Details Of Capacity (mw) Utilization For Power Generation  28-Jan-2022,,,,,,,,,,,,,dgr16-2022-01-28.xls,2022-01-28,,,
,Particulars,Monitored Capacity(MW) ( As on 28-Jan-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-01-28.xls,2022-01-28,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-01-28.xls,2022-01-28,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-01-28.xls,2022-01-28,,,
,Coal Lignite,210079.5,8473,6577,7284,33524,7585,48393,23.04,161686.5,157442.23600000003,143272.43476000003,88.6112537286663,68.19915068343177,dgr16-2022-01-28.xls,2022-01-28,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-01-28.xls,2022-01-28,,,
,Gas Liquid,24869.508999999995,9415.12,,555.1,6479.785000000001,10230.679000000002,17265.564000000002,69.42,7603.944999999992,3878.2809999999995,3800.7153799999996,49.9834675290261,15.282631353920179,dgr16-2022-01-28.xls,2022-01-28,,,
,Diesel,509.709,,,,,,,,509.709,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-01-28.xls,2022-01-28,,,
,Total  THERMAL,235458.718,17888.120000000003,6577,7839.1,40003.785,17815.679000000004,65658.564,27.8853824388868,169800.154,161366.567,147118.27914000003,86.64201749781688,62.48155956578343,dgr16-2022-01-28.xls,2022-01-28,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-01-28.xls,2022-01-28,,,
, Nuclear,6780,640,,1080,320,0,1400,20.65,5380,5734.139999999999,5074.7139,94.32553717472119,74.84828761061947,dgr16-2022-01-28.xls,2022-01-28,,,
,Total  NUCLEAR,6780,640,,1080,320,0,1400,20.64896755162242,5380,5734.139999999999,5074.7139,94.32553717472119,74.84828761061947,dgr16-2022-01-28.xls,2022-01-28,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-01-28.xls,2022-01-28,,,
, Hydro,46512.22,3485.95,,2559.65,1903.2,4653.9,9116.75,19.6,37395.47,28321.66000000001,28038.44340000001,74.97818158188682,60.281885921592234,dgr16-2022-01-28.xls,2022-01-28,,,
,Total  HYDRO,46512.22,3485.95,,2559.65,1903.2,4653.9,9116.75,19.600762982287236,37395.47,28321.66000000001,28038.44340000001,74.97818158188682,60.281885921592234,dgr16-2022-01-28.xls,2022-01-28,,,
,Total,288750.93799999997,22014.070000000003,6577,11478.75,42226.985,22469.579000000005,76175.314,26.38097542734216,212575.624,195422.367,180231.43644000005,84.78462066751362,62.417610723051595,dgr16-2022-01-28.xls,2022-01-28,,,
,,,,,,,,,,,,,,,dgr16-2022-01-28.xls,2022-01-28,,,
,https://npp.gov.in   2022/01/31 16:03:56,,,,,,,,,,,,PAGE 1,,dgr16-2022-01-28.xls,2022-01-28,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-01-29.xls,2022-01-29,,,
,,,,,,,,,,,,,,,dgr16-2022-01-29.xls,2022-01-29,,,
,,Details Of Capacity (mw) Utilization For Power Generation  29-Jan-2022,,,,,,,,,,,,,dgr16-2022-01-29.xls,2022-01-29,,,
,Particulars,Monitored Capacity(MW) ( As on 29-Jan-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-01-29.xls,2022-01-29,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-01-29.xls,2022-01-29,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-01-29.xls,2022-01-29,,,
,Coal Lignite,210079.5,8473,6577,7124,35834,7285,50243,23.92,159836.5,157990.7800000001,143771.6098000001,89.94917293609413,68.43676313014839,dgr16-2022-01-29.xls,2022-01-29,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-01-29.xls,2022-01-29,,,
,Gas Liquid,24869.509,9415.12,,555.1,6437.785,10272.679000000002,17265.564000000002,69.42,7603.944999999996,3890.3,3812.494,50.138368965056976,15.329993044896867,dgr16-2022-01-29.xls,2022-01-29,,,
,Diesel,509.709,,,,,,,,509.709,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-01-29.xls,2022-01-29,,,
,Total  THERMAL,235458.718,17888.120000000003,6577,7679.1,42271.785,17557.679000000004,67508.564,28.67108280101992,167950.154,161927.13000000006,147629.23280000009,87.9006236576598,62.69856306615927,dgr16-2022-01-29.xls,2022-01-29,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-01-29.xls,2022-01-29,,,
, Nuclear,6780,640,,1080,320,0,1400,20.65,5380,5502.92,4870.0842,90.52201115241635,71.83015044247789,dgr16-2022-01-29.xls,2022-01-29,,,
,Total  NUCLEAR,6780,640,,1080,320,0,1400,20.64896755162242,5380,5502.92,4870.0842,90.52201115241635,71.83015044247789,dgr16-2022-01-29.xls,2022-01-29,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-01-29.xls,2022-01-29,,,
, Hydro,46512.22,3485.95,,2742.32,1903.2,4647.9,9293.42,19.98,37218.8,29210.670000000002,28918.5633,77.69880624845507,62.174119618457254,dgr16-2022-01-29.xls,2022-01-29,,,
,Total  HYDRO,46512.22,3485.95,,2742.32,1903.2,4647.9,9293.42,19.98059864697922,37218.8,29210.670000000002,28918.5633,77.69880624845507,62.174119618457254,dgr16-2022-01-29.xls,2022-01-29,,,
,Total,288750.93799999997,22014.070000000003,6577,11501.42,44494.985,22205.579000000005,78201.984,27.082850203589643,210548.95400000003,196640.7200000001,181417.8803000001,86.16422777384118,62.828499036772,dgr16-2022-01-29.xls,2022-01-29,,,
,,,,,,,,,,,,,,,dgr16-2022-01-29.xls,2022-01-29,,,
,https://npp.gov.in   2022/02/01 11:52:03,,,,,,,,,,,,PAGE 1,,dgr16-2022-01-29.xls,2022-01-29,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-01-30.xls,2022-01-30,,,
,,,,,,,,,,,,,,,dgr16-2022-01-30.xls,2022-01-30,,,
,,Details Of Capacity (mw) Utilization For Power Generation  30-Jan-2022,,,,,,,,,,,,,dgr16-2022-01-30.xls,2022-01-30,,,
,Particulars,Monitored Capacity(MW) ( As on 30-Jan-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-01-30.xls,2022-01-30,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-01-30.xls,2022-01-30,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-01-30.xls,2022-01-30,,,
,Coal Lignite,210079.5,8473,6577,7684,37134,7535,52353,24.92,157726.5,156142.45100000003,142089.63041000004,90.08608598428295,67.63612366270866,dgr16-2022-01-30.xls,2022-01-30,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-01-30.xls,2022-01-30,,,
,Gas Liquid,24869.509,9415.12,,555.1,6437.785,10271.679000000002,17264.564000000002,69.42,7604.944999999996,3857.56,3780.4087999999997,49.7098769287615,15.200978837177686,dgr16-2022-01-30.xls,2022-01-30,,,
,Diesel,509.709,,,,,,,,509.709,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-01-30.xls,2022-01-30,,,
,Total  THERMAL,235458.718,17888.120000000003,6577,8239.1,43571.785,17806.679000000004,69617.564,29.566781213851677,165841.154,160046.06100000002,145915.16821000003,87.98489680673593,61.97059486665516,dgr16-2022-01-30.xls,2022-01-30,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-01-30.xls,2022-01-30,,,
, Nuclear,6780,640,,1080,320,0,1400,20.65,5380,5483.93,4853.27805,90.20962918215614,71.5822721238938,dgr16-2022-01-30.xls,2022-01-30,,,
,Total  NUCLEAR,6780,640,,1080,320,0,1400,20.64896755162242,5380,5483.93,4853.27805,90.20962918215614,71.5822721238938,dgr16-2022-01-30.xls,2022-01-30,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-01-30.xls,2022-01-30,,,
, Hydro,46512.22,3485.95,,2667.32,1880,4916.5,9463.82,20.35,37048.4,27724.559999999998,27447.314399999996,74.08501959598793,59.010974750291425,dgr16-2022-01-30.xls,2022-01-30,,,
,Total  HYDRO,46512.22,3485.95,,2667.32,1880,4916.5,9463.82,20.346953983275792,37048.4,27724.559999999998,27447.314399999996,74.08501959598793,59.010974750291425,dgr16-2022-01-30.xls,2022-01-30,,,
,Total,288750.93799999997,22014.070000000003,6577,11986.42,45771.785,22723.179000000004,80481.38399999999,27.87225023663819,208269.554,193254.551,178215.76066000003,85.56976151204512,61.71954345651339,dgr16-2022-01-30.xls,2022-01-30,,,
,,,,,,,,,,,,,,,dgr16-2022-01-30.xls,2022-01-30,,,
,https://npp.gov.in   2022/02/01 17:23:48,,,,,,,,,,,,PAGE 1,,dgr16-2022-01-30.xls,2022-01-30,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-01-31.xls,2022-01-31,,,
,,,,,,,,,,,,,,,dgr16-2022-01-31.xls,2022-01-31,,,
,,Details Of Capacity (mw) Utilization For Power Generation  31-Jan-2022,,,,,,,,,,,,,dgr16-2022-01-31.xls,2022-01-31,,,
,Particulars,Monitored Capacity(MW) ( As on 31-Jan-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-01-31.xls,2022-01-31,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-01-31.xls,2022-01-31,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-01-31.xls,2022-01-31,,,
,Coal Lignite,210739.5,8473,7237,7434,35754,7885,51073,24.24,159666.5,158725.59100000001,144440.28781,90.46374023981237,68.53973166397377,dgr16-2022-01-31.xls,2022-01-31,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-01-31.xls,2022-01-31,,,
,Gas Liquid,24869.509,9415.12,,555.1,6528.815,10271.679000000002,17355.594,69.79,7513.914999999997,3960.3100000000004,3881.1038000000003,51.652218583787565,15.60587223495245,dgr16-2022-01-31.xls,2022-01-31,,,
,Diesel,509.70900000000006,,,,,,,,509.70900000000006,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-01-31.xls,2022-01-31,,,
,Total  THERMAL,236118.718,17888.120000000003,7237,7989.1,42282.815,18156.679000000004,68428.594,28.980588485153476,167690.124,162731.951,148366.52061,88.47660021409489,62.835560800393644,dgr16-2022-01-31.xls,2022-01-31,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-01-31.xls,2022-01-31,,,
, Nuclear,6780,640,,1080,320,0,1400,20.65,5380,5503.72,4870.7922,90.53517100371748,71.84059292035398,dgr16-2022-01-31.xls,2022-01-31,,,
,Total  NUCLEAR,6780,640,,1080,320,0,1400,20.64896755162242,5380,5503.72,4870.7922,90.53517100371748,71.84059292035398,dgr16-2022-01-31.xls,2022-01-31,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-01-31.xls,2022-01-31,,,
, Hydro,46512.22,3485.95,,2797.32,1880,4239,8916.32,19.17,37595.9,29241.93,28949.5107,77.00177599153099,62.24065568145317,dgr16-2022-01-31.xls,2022-01-31,,,
,Total  HYDRO,46512.22,3485.95,,2797.32,1880,4239,8916.32,19.169843967886287,37595.9,29241.93,28949.5107,77.00177599153099,62.24065568145317,dgr16-2022-01-31.xls,2022-01-31,,,
,Total,289410.93799999997,22014.070000000003,7237,11866.42,44482.815,22395.679000000004,78744.91399999999,27.208686217657746,210666.024,197477.601,182186.82351000002,86.4813509320326,62.95091152014442,dgr16-2022-01-31.xls,2022-01-31,,,
,,,,,,,,,,,,,,,dgr16-2022-01-31.xls,2022-01-31,,,
,https://npp.gov.in   2022/02/02 12:37:55,,,,,,,,,,,,PAGE 1,,dgr16-2022-01-31.xls,2022-01-31,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-02-01.xls,2022-02-01,,,
,,,,,,,,,,,,,,,dgr16-2022-02-01.xls,2022-02-01,,,
,,Details Of Capacity (mw) Utilization For Power Generation  01-Feb-2022,,,,,,,,,,,,,dgr16-2022-02-01.xls,2022-02-01,,,
,Particulars,Monitored Capacity(MW) ( As on 01-Feb-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-02-01.xls,2022-02-01,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-02-01.xls,2022-02-01,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-02-01.xls,2022-02-01,,,
,Coal Lignite,210519.5,8473,7237,8184,35320,6785,50289,23.89,160230.5,160229.04900000006,145808.43459000005,90.99917593092455,69.26124876317873,dgr16-2022-02-01.xls,2022-02-01,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-02-01.xls,2022-02-01,,,
,Gas Liquid,24869.509,9415.12,,555.1,6476.014999999999,10198.879000000003,17229.994000000002,69.28,7639.514999999996,3880.34,3802.7332,49.77715470157467,15.290744984149066,dgr16-2022-02-01.xls,2022-02-01,,,
,Diesel,509.709,,,,,,,,509.709,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-02-01.xls,2022-02-01,,,
,Total  THERMAL,235898.718,17888.120000000003,7237,8739.1,41796.015,16983.879,67518.994,28.62202667841544,168379.724,164155.43900000004,149656.29679000002,88.88023642917958,63.44091144658108,dgr16-2022-02-01.xls,2022-02-01,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-02-01.xls,2022-02-01,,,
, Nuclear,6780,640,,1080,320,0,1400,20.65,5380,5496.78,4864.6503,90.4210092936803,71.75000442477877,dgr16-2022-02-01.xls,2022-02-01,,,
,Total  NUCLEAR,6780,640,,1080,320,0,1400,20.64896755162242,5380,5496.78,4864.6503,90.4210092936803,71.75000442477877,dgr16-2022-02-01.xls,2022-02-01,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-02-01.xls,2022-02-01,,,
, Hydro,46512.22,3485.95,,2732.32,1870,4210,8812.32,18.95,37699.9,28284.66,28001.8134,74.27556412616478,60.20313242412424,dgr16-2022-02-01.xls,2022-02-01,,,
,Total  HYDRO,46512.22,3485.95,,2732.32,1870,4210,8812.32,18.94624681427805,37699.9,28284.66,28001.8134,74.27556412616478,60.20313242412424,dgr16-2022-02-01.xls,2022-02-01,,,
,Total,289190.93799999997,22014.070000000003,7237,12551.42,43986.015,21193.879,77731.31400000001,26.878889960237974,211459.62399999998,197936.87900000004,182522.76049000002,86.31565546054316,63.114965410845635,dgr16-2022-02-01.xls,2022-02-01,,,
,,,,,,,,,,,,,,,dgr16-2022-02-01.xls,2022-02-01,,,
,https://npp.gov.in   2022/02/02 16:02:19,,,,,,,,,,,,PAGE 1,,dgr16-2022-02-01.xls,2022-02-01,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-02-02.xls,2022-02-02,,,
,,,,,,,,,,,,,,,dgr16-2022-02-02.xls,2022-02-02,,,
,,Details Of Capacity (mw) Utilization For Power Generation  02-Feb-2022,,,,,,,,,,,,,dgr16-2022-02-02.xls,2022-02-02,,,
,Particulars,Monitored Capacity(MW) ( As on 02-Feb-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-02-02.xls,2022-02-02,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-02-02.xls,2022-02-02,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-02-02.xls,2022-02-02,,,
,Coal Lignite,210519.5,8473,7237,8844,36870,6125,51839,24.62,158680.5,158739.62199999997,144453.05602,91.03390524985741,68.61742309857281,dgr16-2022-02-02.xls,2022-02-02,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-02-02.xls,2022-02-02,,,
,Gas Liquid,24869.509,9415.12,,555.1,6476.014999999999,10251.679000000002,17282.794,69.49,7586.7149999999965,3915.03,3836.7294,50.57168221028472,15.427443300147182,dgr16-2022-02-02.xls,2022-02-02,,,
,Diesel,509.709,,,,,,,,509.709,46.05,45.129,8.853875446578341,8.853875446578341,dgr16-2022-02-02.xls,2022-02-02,,,
,Total  THERMAL,235898.718,17888.120000000003,7237,9399.1,43346.015,16376.679000000002,69121.794,29.30147081172353,166776.924,162700.70199999996,148334.91442,88.94210953309103,62.88076326892119,dgr16-2022-02-02.xls,2022-02-02,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2022-02-02.xls,2022-02-02,,,
, Nuclear,6780,640,,1080,320,0,1400,20.65,5380,5492.03,4860.44655,90.34287267657992,71.68800221238938,dgr16-2022-02-02.xls,2022-02-02,,,
,Total  NUCLEAR,6780,640,,1080,320,0,1400,20.64896755162242,5380,5492.03,4860.44655,90.34287267657992,71.68800221238938,dgr16-2022-02-02.xls,2022-02-02,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2022-02-02.xls,2022-02-02,,,
, Hydro,46512.22,3485.95,,3027.32,1770,4127,8924.32,19.19,37587.9,28894.61,28605.6639,76.10338406774521,61.501394472248364,dgr16-2022-02-02.xls,2022-02-02,,,
,Total  HYDRO,46512.22,3485.95,,3027.32,1770,4127,8924.32,19.187043748933075,37587.9,28894.61,28605.6639,76.10338406774521,61.501394472248364,dgr16-2022-02-02.xls,2022-02-02,,,
,Total,289190.93799999997,22014.070000000003,7237,13506.42,45436.015,20503.679000000004,79446.114,27.471854598708074,209744.824,197087.34199999995,181801.02486999996,86.67724018305213,62.8653947897911,dgr16-2022-02-02.xls,2022-02-02,,,
,,,,,,,,,,,,,,,dgr16-2022-02-02.xls,2022-02-02,,,
,https://npp.gov.in   2022/02/03 15:46:48,,,,,,,,,,,,PAGE 1,,dgr16-2022-02-02.xls,2022-02-02,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2022-02-03.xls,2022-02-03,,,
,,,,,,,,,,,,,,,dgr16-2022-02-03.xls,2022-02-03,,,
,,Details Of Capacity (mw) Utilization For Power Generation  03-Feb-2022,,,,,,,,,,,,,dgr16-2022-02-03.xls,2022-02-03,,,
,Particulars,Monitored Capacity(MW) ( As on 03-Feb-2022),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2022-02-03.xls,2022-02-03,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2022-02-03.xls,2022-02-03,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2022-02-03.xls,2022-02-03,,,
,Coal Lignite,210519.5,8473,7237,8344,36439,5525,50308,23.9,160211.5,159776.88800000004,145396.96808000005,90.7531407420816,69.06579584314045,dgr16-2022-02-03.xls,2022-02-03,,,
,Coal Lignite,0,,,0,0,0,0,0,0,,,0,0,dgr16-2022-02-03.xls,2022-02-03,,,
,Gas Liquid,24869.509,9415.12,,555.1,6476.014999999999,10251.679000000002,17282.794,69.49,7586.7149999999965,3701.4299999999994,3627.4013999999993,47.812543373515425,14.585737900977454,dgr16-2022-02-03.xls,2022-02-03,,,
